cityid,urbanArea,Albedo,Evapotranspiration,Specific_humidity,Total_precipitation_rate,Rain_precipitation_rate,Air_temperature,Wind_speed,era5h11_temperature_2m,era5h11_total_precipitation,era5h11_total_precipitation_hourly,era5h11_wind_10m,era5m_temperature_2m,era5m_temperature_2m_max,era5m_temperature_2m_min,era5m_total_precipitation_sum,era5m_wind_10m,pop,Type,continent,continent_v,max_d_rsquared,max_t_rsquared,d_const,d_lnarea,d_lnlsi,d_NDVI,d_imp,city_d_rsquared,t_const,t_lnarea,t_lnlsi,t_NDVI,t_imp,city_t_rsquared,green_space_num,ndvi_imp_green_space_num,non_cool,have_turning_point,max_g_median,max_d_mean,max_d_median,max_t_mean,max_t_median,mean_ndvi,mean_isp
59638,1029.780453,14.38675896,7.83E-05,0.017667704,9.00E-05,8.99E-05,302.3139055,3.777034987,300.8211019,0.003494765,0.000229,1.530341705,300.2077411,307.953371,293.4185038,0.211807514,1.217974843,3015265.339,3,Asia,2,0.199446342,0.666425532,-11.03317594,10.89642371,28.25620863,-69.62985002,89.83742397,0.153463544,-8.279295302,0.398871001,0.391414065,6.674332816,3.110986016,0.322224543,120,66,0,66,1.514103095,146.7821854,140.8614641,2.186062148,2.183185282,0.592103713,0.713372164
59660,398.2140135,13.69395459,7.57E-05,0.011352469,4.19E-05,4.19E-05,300.7877162,3.257983729,298.3669081,0.002031333,0.00014,0.794919637,296.6071296,306.8472894,286.7562862,0.131388272,0.262666315,804293.2424,4,Asia,2,0.199446342,0.666425532,-108.3366883,19.3994937,1.532785013,-83.41783881,177.5352223,0.084917206,-11.08701614,0.463449453,-0.457004201,12.81684915,1.532743318,0.667975111,117,73,0,73,1.492094502,162.437957,154.3971084,2.455556408,2.217370312,0.63940006,0.704374048
59663,503.0531123,14.25676411,7.24E-05,0.011549551,4.15E-05,4.15E-05,301.9239957,3.37813696,299.3967591,0.002004265,0.00014,0.78952192,297.5461535,307.6692729,287.8515942,0.130951404,0.275922144,962259.5846,4,Asia,2,0.199446342,0.666425532,-283.4437462,16.8222589,12.78847743,441.5086368,-10.00367531,0.209062405,-8.901709387,0.34240008,-0.455935275,8.861084569,3.775242839,0.544560304,87,55,1,55,1.231771457,154.9535604,150.0106808,1.995998311,1.845098021,0.591371814,0.708828368
59666,1021.267506,13.98339561,7.50E-05,0.011273562,4.17E-05,4.17E-05,300.7583282,3.294839704,298.3315042,0.002026751,0.00014,0.741206772,296.5185464,306.7121966,286.6288625,0.130341426,0.235931654,3810442.283,4,Asia,2,0.199446342,0.666425532,-232.6720879,17.3644918,-12.07802712,-8.314071821,275.0616344,0.059195136,-10.90957331,0.619259405,-0.777282975,5.190592967,5.404143636,0.37661515,112,75,0,75,1.065544335,142.3210282,134.9575739,1.555083085,1.310884778,0.551763752,0.801134173
59679,525.5397686,14.345382,6.88E-05,0.017636626,8.73E-05,8.72E-05,301.9184128,4.225006112,300.4579806,0.003675203,0.000229,2.116028382,300.1670601,307.3054394,294.2083568,0.227003384,1.673107901,2156868.68,3,Asia,2,0.199446342,0.666425532,-104.5956972,8.799344589,23.97982806,149.2695314,85.92492662,0.047064534,-11.52549801,0.89841967,-1.113554024,4.167763962,4.866249372,0.367324861,120,78,1,78,1.148502087,153.925354,143.9555396,1.896733297,1.741998661,0.546871987,0.712792911
59686,257.9572715,12.45617413,1.98E-05,0.014611629,7.56E-05,7.63E-05,299.1131893,3.773078114,296.6989628,0.003073157,0.0002,1.120285512,297.1486747,304.6759542,291.1290268,0.196538661,0.889697413,1262744.039,3, ,2,0.199446342,0.666425532,-185.7372774,-3.778077472,39.69458971,168.0047821,283.9455253,0.227286277,-11.80905939,0.710026432,-0.642598321,9.73213998,2.318733619,0.665201086,138,94,0,94,1.537456553,146.4653567,145.2091592,2.344968762,2.173232067,0.594284124,0.809062424
59687,617.3468862,13.01282679,2.83E-05,0.0143776,8.34E-05,8.37E-05,296.709851,2.78116989,294.9214053,0.003765067,0.00022,0.700751059,295.3995065,303.2603213,289.0014144,0.218294763,0.601300231,2957887.093,3,Asia,2,0.199446342,0.666425532,-114.0478963,4.313607472,7.738850943,120.6507439,181.7540521,0.104298551,-14.14238032,0.641231954,-0.638644809,10.41918281,5.680265063,0.589034173,119,71,0,71,1.519539183,162.0832992,164.7907132,2.449342445,2.374941403,0.579012821,0.858506919
59689,667.2084617,12.76410785,2.74E-05,0.01446539,8.32E-05,8.36E-05,297.0605974,2.900173098,295.2467472,0.003831657,0.000232,0.749705581,295.7007718,303.4250581,289.4413365,0.226676859,0.642223971,4229128.568,3,Asia,2,0.199446342,0.666425532,161.8825974,-13.21314169,43.3987095,223.8369206,-54.86084389,0.054671541,-13.5524711,0.646305026,-0.193543787,9.547225897,4.496843267,0.629209327,67,42,0,42,1.513200379,152.407972,148.779916,2.212630998,2.280061038,0.578932673,0.902405717
59700,467.7397444,13.85773759,8.19E-05,0.018827415,0.000107,0.000107,301.1506531,2.798310858,299.6076362,0.005283094,0.000244,1.240935101,299.4654496,306.5614341,294.7106868,0.228765963,1.041731428,852915.956,3,Asia,2,0.199446342,0.666425532,52.02060067,0.620484235,-27.46445404,183.313144,14.04712744,0.100836509,-7.519312379,0.702203021,-1.014190216,3.121344794,2.394415373,0.479001391,120,78,0,78,1.100691846,147.4819994,150.02728,1.779355487,1.591038895,0.59778763,0.552034293
59701,321.8072747,13.91975235,8.30E-05,0.018796549,0.000109,0.000109,301.4013945,2.460874617,299.5559423,0.005120105,0.000237,1.062193402,299.2677444,306.5803324,294.6388536,0.218437213,0.868386577,866351.7351,3,Asia,2,0.199446342,0.666425532,-71.94089871,13.2452849,-10.63017551,113.0728026,41.48123811,0.062386922,-8.198383062,0.808336959,-1.05157994,2.765322706,1.822204605,0.610777473,89,64,0,64,1.087236079,141.2537781,131.4105553,1.654992044,1.646153891,0.559666488,0.652103022
59702,351.0856956,14.00081396,8.27E-05,0.018949902,0.000109,0.000109,301.4322005,2.770456925,299.7049354,0.005122561,0.000244,1.157402331,299.5036986,306.7231692,294.8134148,0.221738987,0.948463547,654446.5401,3,Asia,2,0.199446342,0.666425532,-137.696874,8.112884431,17.27963256,254.4367752,43.82355701,0.129893281,-9.174478548,0.801070838,-0.476593996,3.406639877,2.013041499,0.534725598,103,70,0,70,1.148258925,139.9673839,137.0670672,1.708009447,1.654752866,0.59896606,0.585036109
59703,457.3571427,13.97510007,8.31E-05,0.018876161,0.00011,0.00011,301.3079232,2.605687834,299.5289991,0.005183968,0.000241,1.094220693,299.2942334,306.55124,294.6431574,0.2219126,0.892972965,1749216.601,3,Asia,2,0.199446342,0.666425532,-335.443788,32.21764496,-44.13615362,47.68911828,243.5974853,0.168858248,-8.630610165,0.573957076,-0.501798257,6.601699096,2.404585958,0.370577885,95,63,1,63,1.210923055,146.9531187,140.2273516,1.883930504,1.796950133,0.533139349,0.742240044
59705,338.1390336,13.85023179,8.22E-05,0.018796845,0.000108,0.000108,301.1891024,2.536252789,299.4819365,0.005201629,0.000243,1.108765519,299.2675532,306.6706274,294.4099253,0.222170849,0.91038363,845909.9526,3,Asia,2,0.199446342,0.666425532,180.9973614,-5.472572054,11.48401057,102.3363365,-92.10404481,0.035403772,-6.208425283,0.529526114,-0.675656275,5.333719361,0.591340722,0.630151471,75,53,0,53,1.331366736,140.3948283,129.2136047,1.871568302,1.733619157,0.563265926,0.586629939
59711,311.5785702,19.50366985,6.87E-05,0.014593187,4.01E-05,4.01E-05,310.3551937,3.720059522,307.2849323,0.002115897,0.000265,0.504425756,303.8000226,312.048769,297.3967855,0.134865363,0.2556683,1428809.058,3,Asia,2,0.199446342,0.666425532,-323.4469055,4.067975968,43.09759212,641.479114,97.87138566,0.119723713,-6.6457498,0.244433689,-0.007175588,8.14430369,1.693738337,0.3308797,90,43,0,43,0.749035627,160.1788032,143.491351,1.166038383,1.151072699,0.49362385,0.790470645
59712,259.3852486,19.42793714,7.08E-05,0.014737888,4.18E-05,4.18E-05,310.2944157,3.712092271,307.0975735,0.002258341,0.000284,0.483360025,303.6827426,311.8052448,297.4012536,0.144776037,0.238586241,1714219.65,3,Asia,2,0.199446342,0.666425532,196.6645932,8.388016033,42.33335425,-263.9551816,-44.28781849,0.187631845,-4.731096404,0.516826421,-0.354224437,1.283337261,0.950607652,0.325376736,91,56,0,56,0.866969315,169.3783456,161.9556962,1.455281862,1.29542926,0.458336656,0.755287643
59723,469.2656044,14.11280536,7.07E-05,0.018163271,9.97E-05,9.95E-05,301.9218271,3.280885835,300.7809157,0.004421764,0.000289,1.562089593,300.3112025,308.0777002,293.943371,0.24594749,1.142079095,890395.701,3,Asia,2,0.199446342,0.666425532,-14.48408404,4.86879869,7.217522077,108.0131618,70.84017548,0.032485445,-12.18395039,0.249624013,0.758948186,14.4738369,3.494721454,0.404667001,120,66,0,66,1.022888215,148.3088639,138.7671879,1.907543465,1.655739479,0.608056761,0.588232756
59735,628.7030557,15.20718991,6.26E-05,0.014764546,7.74E-05,7.74E-05,297.7803721,2.654636547,296.5213942,0.003544709,0.000259,0.523622503,296.1331435,304.4515276,288.5584445,0.229408592,0.57156518,6323187.549,4,Asia,2,0.199446342,0.666425532,-178.57269,10.49459658,-29.571023,-153.9906186,388.4078932,0.251112129,-11.42485676,0.902827529,-2.124464379,3.898726763,5.893416291,0.597399785,96,64,0,64,1.746432947,134.9379851,129.8393587,2.805424551,2.5129944,0.589470011,0.846924657
59737,149.6382491,15.34977428,7.85E-05,0.013656596,4.58E-05,4.58E-05,304.2009983,3.695601894,301.9688319,0.002140271,0.000176,0.908135624,300.1925942,310.1596178,291.0119986,0.140403927,0.523875376,415056.1621,3,Asia,2,0.199446342,0.666425532,-109.3666307,-15.44293496,52.91038253,523.1734485,104.2659776,0.137196132,-16.9192518,0.563506458,0.325448036,16.23562475,5.029383906,0.824267459,37,21,0,21,1.265784395,174.6493033,171.9557813,2.234592518,2.371044918,0.64384969,0.543651601
59748,189.638432,13.84456437,7.67E-05,0.018516187,0.00011,0.00011,301.5561903,2.432810426,300.6151208,0.004939393,0.000316,0.945788914,300.006804,308.0129324,293.3053155,0.256073974,0.615570324,448683.4287,3,Asia,2,0.199446342,0.666425532,38.17473471,18.70109574,-92.41649022,60.04945252,-68.52713162,0.153927994,-4.594806153,0.364402451,-1.151992294,5.493413911,0.553417903,0.531198645,37,20,1,20,1.201216139,139.9581003,114.4404136,1.537175632,1.373893977,0.622794775,0.409898865
59749,337.6289463,15.38851248,7.88E-05,0.014044531,6.78E-05,6.74E-05,301.7600711,4.196824565,299.6126049,0.002313066,0.000135,1.270379609,298.7433253,308.1421205,290.3163799,0.147728652,0.986074729,1094898.382,3,Asia,2,0.199446342,0.666425532,57.57117053,-49.20558856,123.7457603,723.3739323,11.03706663,0.355235996,-7.106076887,-0.028287638,0.622536806,13.19514419,0.551443231,0.760495135,65,30,0,30,1.203829855,156.9684122,150.3149859,1.889089543,1.69305903,0.62424046,0.709423452
59751,120.9970219,13.7681705,8.11E-05,0.01566237,5.53E-05,5.53E-05,297.8306223,2.192690737,297.0079681,0.003255926,0.000209,0.220677814,295.4016675,302.9625266,288.2664418,0.231620634,0.184759325,500389.9256,3,Asia,2,0.199446342,0.666425532,-251.9890129,-11.1828299,77.31005564,595.281204,110.1921257,0.216322515,-7.890006352,0.397041023,-0.557182558,8.133175736,1.843380693,0.425838792,91,58,1,58,0.940621713,139.9208844,127.7260572,1.372184738,1.196065753,0.575637532,0.639934359
59768,300.5004016,15.42438812,7.13E-05,0.01233451,5.33E-05,5.33E-05,303.1039386,3.552083017,300.6620007,0.001941005,0.000173,0.925879791,298.8473751,308.8855075,289.5602041,0.131181708,0.437920746,823585.1044,2,Asia,2,0.199446342,0.666425532,351.2574904,-32.86684131,131.0574086,148.3035892,-87.39671453,0.179739683,-12.72059777,0.752336861,-0.631798897,9.914643002,2.600718632,0.818163886,35,24,0,24,1.317595383,172.325708,165.2703231,2.168500284,2.344791213,0.605542694,0.727963641
59772,133.691873,15.48172159,7.76E-05,0.013403827,6.20E-05,6.20E-05,303.2392583,3.555657284,300.671614,0.002303025,0.000145,0.905128377,299.2957627,308.622298,290.1522231,0.150937125,0.811568433,320950.3004,3,Asia,2,0.199446342,0.666425532,-340.113434,25.30851732,-42.26100352,195.1059838,249.9128335,0.207092258,-8.779913502,0.628474458,-1.272408201,7.473880286,1.635349811,0.395046985,53,30,0,30,1.270909158,149.6021739,162.5934948,1.888402761,1.972016623,0.609505642,0.633266001
59777,272.1474079,14.32238421,8.74E-05,0.013595068,5.79E-05,5.79E-05,298.218374,3.243195171,296.2978034,0.002706098,0.00024,1.06689637,295.4487341,304.612357,286.4978586,0.163868121,1.232307802,669648.5272,4,Asia,2,0.199446342,0.666425532,175.1859825,-60.71222969,114.5322554,410.0501097,277.7640014,0.195424044,-7.456786234,0.098567912,-0.05010369,8.428494459,4.364396247,0.447035359,37,26,0,26,0.951294297,138.6994175,138.3127295,1.436147754,1.429856547,0.578935727,0.707984483
59791,145.2464455,13.8271101,8.34E-05,0.012526196,4.95E-05,4.95E-05,301.1120333,3.792996541,298.8708762,0.002073176,0.000146,1.211064259,297.6705199,307.513358,288.6298298,0.13541886,0.524781684,201009.3725,4,Asia,2,0.199446342,0.666425532,-363.8626178,55.3577702,-24.63969762,-96.5039181,117.9952086,0.278603793,-5.96349,0.513378275,-0.199568923,2.993259441,1.703022744,0.333241697,41,20,0,20,1.187041596,153.4514637,152.3380166,1.791748262,1.686761048,0.677426524,0.493724
59801,395.4208392,16.67626587,5.89E-05,0.01660764,0.000121,0.000121,297.3058127,2.194244354,296.2549459,0.007526959,0.000365,0.626335486,296.287061,301.3781839,292.0134363,0.323588561,0.713623159,726940.5384,3,Asia,2,0.199446342,0.666425532,-89.6787025,21.92597081,-73.02396748,-52.22455415,163.6606896,0.133787769,-9.625195363,0.67791365,-1.301485516,5.406723124,4.091344638,0.452471524,97,71,0,71,1.29476125,134.8287558,132.5219429,1.834136599,1.547362295,0.602288058,0.660199512
59817,212.861217,13.65448421,8.10E-05,0.018417668,0.000114,0.000115,300.1125232,2.033548217,298.7470643,0.005843356,0.000278,0.866439908,298.6925851,306.6747428,293.0954407,0.258410492,0.661308645,1023603.365,3,Asia,2,0.199446342,0.666425532,228.3723924,16.00162259,-162.7355815,-108.2346324,-54.31204906,0.265124811,-5.49696384,0.698298447,-2.209545383,2.619824062,1.384693602,0.627909964,42,21,0,21,1.180159083,137.1401862,141.4787435,1.673256889,1.680334944,0.589777391,0.547527879
59826,436.8258841,15.55821235,5.90E-05,0.01674494,0.000104,0.000104,297.2998891,2.232936919,296.8177602,0.006550005,0.00028,0.708114915,296.8294727,302.0990676,292.6783797,0.276207071,0.74443607,1860862.699,3,Asia,2,0.199446342,0.666425532,322.7355089,-31.90882751,97.80524275,-22.87538813,79.6064771,0.115324286,-7.084357608,0.306715761,1.120279063,7.927995046,0.121283085,0.467180548,51,35,0,35,1.569192675,138.0150922,119.0974367,2.056055514,1.692571528,0.597217786,0.712866692
74442,66.2770996,12.90174559,0.00011,0.016643639,0.000206,0.000205,298.4792127,1.399769557,296.5981275,0.005723079,0.000438,0.198405337,295.8958031,301.7587769,292.0915468,0.268074333,0.216280305,396554.1911,1,Asia,2,0.199446342,0.666425532,-261.5678018,1.141923487,35.30087117,492.9987769,38.02197004,0.255935438,-11.80995914,-0.279363836,1.311877589,20.61314103,4.115246862,0.551205125,67,51,1,51,1.779085176,112.7872877,108.09654,2.111347607,1.980293889,0.611216512,0.67819985
74505,2475.219971,22.26593945,8.64E-05,0.016735998,0.000167,0.000167,300.1115381,3.059783197,297.661955,0.007666621,0.000493,0.883615227,297.3273255,302.3215872,294.1619052,0.34113887,0.9568364,24800000,1,Asia,2,0.199446342,0.666425532,932.4447173,-6.546445565,-31.61157102,179.6487313,-852.561367,0.154989067,8.151694481,-0.109237191,0.103200159,0.019841047,-6.378771912,0.025439256,98,46,3,46,1.039233351,121.121126,116.0286203,1.366258542,1.208111989,0.346575516,0.911063976
74531,341.7609863,23.18104754,8.58E-05,0.016748428,0.00019,0.00019,299.4658469,2.652795399,297.1571811,0.008662454,0.00052,0.6962549,296.920556,302.0084023,293.6369582,0.371119749,0.809882089,4862498.1,1,Asia,2,0.199446342,0.666425532,-290.4353791,6.73763212,39.5141841,147.8910667,297.0774205,0.140103022,-5.696728696,1.180646178,-2.233034,-1.764306308,-1.567894775,0.194739711,83,41,3,41,1.261312349,141.1816713,130.0902055,1.899342302,1.517370856,0.386316705,0.887466148
74566,52.6529007,22.38187357,8.66E-05,0.017267154,0.000211,0.000211,299.7762394,2.423042855,297.4539394,0.009476941,0.000619,0.443963683,297.3335473,302.4346421,294.1109475,0.407835989,0.574025472,474125.1281,1,Asia,2,0.199446342,0.666425532,84.55261267,-3.491900598,18.02176927,25.39071668,60.6056786,0.012641968,-5.513976048,0.393938864,-0.308496441,4.475034835,1.165131329,0.194498685,139,100,0,100,1.397637046,126.6788558,120.1005489,1.736680744,1.641324157,0.60483071,0.725089147
74611,131.0050049,19.95651921,9.34E-05,0.017402775,0.000219,0.000219,299.2949941,2.730761796,297.5206712,0.009043685,0.000558,0.778284193,297.4442537,302.4531229,294.2406127,0.391387546,0.823884397,902795.2587,1,Asia,2,0.199446342,0.666425532,73.79991688,20.94950384,-52.02238535,-72.57697662,-69.85722305,0.024819052,-2.226654682,0.478730951,-0.799635989,-0.545682289,-0.115642709,0.122147764,98,58,5,58,1.06122462,133.5314162,119.0687901,1.354937685,1.257051631,0.583319986,0.745343235
74616,177.2429962,20.09636667,9.48E-05,0.017622536,0.000221,0.000222,299.6580253,2.865992551,297.7518849,0.008986363,0.000549,0.992303364,297.687839,302.7142169,294.5319574,0.390514308,1.00106393,1182885.545,1,Asia,2,0.199446342,0.666425532,-329.2279771,9.517886581,-31.64023265,409.8316566,204.4396956,0.360355413,-11.03551391,0.326145596,-0.712658901,14.87142264,2.103506672,0.530930935,64,46,1,46,1.356439629,133.3500381,132.7757605,1.875871784,1.719946315,0.581478292,0.783184979
74633,95.6993027,19.42267614,9.76E-05,0.01771621,0.000221,0.000221,299.8698078,2.910110688,297.8742642,0.008846034,0.000516,0.900743807,297.8241443,302.991755,294.6655976,0.373091576,0.966679646,520560.4329,1,Asia,2,0.199446342,0.666425532,-126.8159574,1.548130569,30.70381297,75.88057753,217.4814019,0.078379231,-5.456583822,0.436012402,-0.301659875,3.530656821,0.993208106,0.249274292,197,103,2,103,1.08698989,140.0988367,137.5780801,1.508279707,1.396608893,0.595902284,0.798454216
74680,115.7460022,18.66362067,8.77E-05,0.017626774,0.000219,0.000219,299.5674643,2.481652895,297.7405649,0.009159219,0.000549,0.670328794,297.8071182,302.8226905,294.5774778,0.36315021,0.74563939,935035.4824,1,Asia,2,0.199446342,0.666425532,28.6670166,3.661260476,8.517522288,-37.67340896,112.7274487,0.037927807,-9.268457341,0.345161745,-0.387672188,9.784144559,3.591478931,0.356543402,97,82,0,82,1.762391137,141.1551988,135.154322,2.384577873,2.279132348,0.587537385,0.772907529
74683,716.1519775,18.69557527,9.11E-05,0.017797725,0.000218,0.000219,299.8989627,2.655692354,298.1026131,0.008685042,0.000555,1.032887254,298.1460918,303.031941,295.0322493,0.358468543,1.106260097,4236857,1,Asia,2,0.199446342,0.666425532,-156.3240698,30.52886355,20.5218024,36.64674822,-45.70649991,0.218326924,-10.30069484,0.874390188,-0.5426224,4.476202356,1.673298566,0.360656105,117,77,0,77,1.215858885,154.5171719,149.7228517,1.938529643,1.867026952,0.569178855,0.850506389
74739,165.3890076,18.60928886,7.38E-05,0.017260435,0.000134,0.000134,299.5202487,2.604830397,297.8429561,0.008565944,0.000357,1.124902848,298.1125858,302.193441,295.5320509,0.34419554,1.186101369,1132851.882,1,Asia,2,0.199446342,0.666425532,143.0625333,6.042942442,24.28171073,-316.4210728,121.9551048,0.101744604,-6.922355081,0.356156252,0.094402842,5.099185429,2.213875547,0.419027108,112,75,3,75,1.093627443,129.794108,126.952561,1.462347208,1.278384548,0.601108011,0.737435233
74814,119.413002,17.5528292,7.24E-05,0.017431578,0.000135,0.000135,299.6559016,2.544360429,297.9113835,0.007648513,0.000296,0.934973644,298.0521917,303.004862,295.2774587,0.335789338,1.266667179,1191618.868,1,Asia,2,0.199446342,0.666425532,-188.8352814,25.42908322,-32.93067728,-60.1617947,175.5404374,0.08185068,-6.671990155,1.073029944,-1.754350991,-3.590404305,1.992883748,0.150963831,120,75,1,75,1.232357995,122.8241022,112.0487504,1.696432709,1.387108522,0.558888579,0.702642691
74817,55.2649994,10.78320321,8.14E-05,0.016664104,0.000123,0.000123,296.4876793,1.404841548,295.4905372,0.0057232,0.00014,0.182101433,295.6593396,300.9758123,291.8980096,0.220463592,0.308560418,180691.3501,1,Asia,2,0.199446342,0.666425532,-204.8002773,10.73014415,27.22941956,393.5515566,-36.37423437,0.18241837,-8.294445629,0.481305532,-0.11423185,7.438331623,0.995574457,0.287021429,98,67,1,67,0.796006258,125.4897197,116.5124905,1.118478283,0.865145244,0.560425997,0.615912503
14733,65.56579952,13.03529597,7.45E-05,0.009993052,3.93E-05,3.93E-05,293.0005978,2.416334271,294.2816116,0.001632594,0.000185,0.718339845,291.0022401,302.6002427,281.7281067,0.133951744,0.433515829,161492.6043,3,Europe,3,0.199446342,0.666425532,-511.2234296,-20.4388482,106.9160304,720.4201331,470.8958542,0.374598382,-16.16186228,1.032647647,-0.755743437,7.451920489,6.269024653,0.88086937,50,26,4,26,1.14451361,116.0905787,87.40634299,1.5574215,1.1085161,0.590465584,0.605716021
